,Id1,Id2,Interaction
5557,JakeSeattleX19,Rebel44CZ,RT
5558,JakeSeattleX19,Rebel44CZ,RT
5559,AnonymePatriot,intermarium24,RT
5560,JakeSeattleX19,Rebel44CZ,RT
5562,sundar_laxkar,News18India,RT
5562,sundar_laxkar,RajLaveena,RT
5562,sundar_laxkar,News18India,RT
5562,sundar_laxkar,RajLaveena,RT
5563,integritas007,intermarium24,RT
5564,tubegrrl,UAarmy_animals,RT
5565,Watt_Ever_008,UkrainianNews24,RT
5566,r__a__u__l,UAarmy_animals,RT
5567,EduardoNievesS3,SororInimicorum,RT
5569,TimoLempiainen,uarealitynow,RT
5570,PartisanJP,Rebel44CZ,RT
5571,PartisanJP,Rebel44CZ,RT
5572,PartisanJP,Rebel44CZ,RT
5573,PartisanJP,Rebel44CZ,RT
5574,Wmadall,rst_like,RT
5575,helene_turp,AdoptionsUk,RT
5576,DGue22,DGue22,RT
5577,BlueCollarBob30,ConservDad76,RT
5579,Chr_Steven_76,UAarmy_animals,RT
5580,BannClaudia,UAarmy_animals,RT
5581,eimmat2,BlogUkraine,RT
5584,sconnors1969,AntiVataUkrop,RT
5585,Ewacg,oryxspioenkop,RT
5586,braedalibby,nojaydenx,RT
5587,SandroTorotadze,intermarium24,RT
5588,Seahawk3934,Feher_Junior,RT
5589,joeslicklive3,VostokZapad12,RT
5590,kuronekococochi,RTrokhymetsrm,RT
5592,misky_ne,Frostilicus_,RT
5593,KarolRynhart,UKikaski,RT
5594,BlindJustitia,JoeDoge6,RT
5596,apidlusky,Feher_Junior,RT
5597,jeff64314143,AdoptionsUk,RT
5598,breezyshade007,UAarmy_animals,RT
5599,Annuieth,blue_eyedKeti,RT
5600,dianesheldon5,MartinPCostello,RT
5600,dianesheldon5,ABridgen,RT
5600,dianesheldon5,ANTlWEF,RT
5600,dianesheldon5,D,RT
5600,dianesheldon5,MartinPCostello,RT
5600,dianesheldon5,ABridgen,RT
5600,dianesheldon5,ANTlWEF,RT
5600,dianesheldon5,D,RT
5600,dianesheldon5,MartinPCostello,RT
5600,dianesheldon5,ABridgen,RT
5600,dianesheldon5,ANTlWEF,RT
5600,dianesheldon5,D,RT
5600,dianesheldon5,MartinPCostello,RT
5600,dianesheldon5,ABridgen,RT
5600,dianesheldon5,ANTlWEF,RT
5600,dianesheldon5,D,RT
5601,trident410,UAarmy_animals,RT
5602,BannClaudia,UAarmy_animals,RT
5603,Dream97On,Mediavenir,RT
5604,RBellitzia,beverley_kyle,RT
5605,HephaestusAngry,ptimanu44600,RT
5606,RajLaveena,News18India,RT
5606,RajLaveena,RajLaveena,RT
5606,RajLaveena,News18India,RT
5606,RajLaveena,RajLaveena,RT
5607,News18India,RajLaveena,Mention
5608,BrotherLeeLuv,uarealitynow,RT
5609,JDP641669,UAarmy_animals,RT
5610,apidlusky,oryxspioenkop,RT
5611,stephanwinter6,99Bluemarlin,RT
5612,RBellitzia,KorsasErik,RT
5613,BrotherLeeLuv,Seth_Mythrax,RT
5614,jairbrenis,Seth_Mythrax,RT
5615,MikoMleczak,Rebel44CZ,RT
5616,MikoMleczak,Rebel44CZ,RT
5617,MARTIN91559117,intermarium24,RT
5618,NNaranont,oryxspioenkop,RT
5619,Seahawk3934,oryxspioenkop,RT
5620,kazooooya,UkraineNewsLive,RT
5621,superGHO,intermarium24,RT
5622,NNaranont,raging545,RT
5623,ClearBlueSee,UkrainianNews24,RT
5624,jl_jlgh,UAarmy_animals,RT
5625,NNaranont,raging545,RT
5626,Granitberget,UkraineNewsLive,RT
5627,ViejAmarga,Viento_Este,RT
5628,CenewsHuangpin,UkrainianNews24,RT
5629,Akire2Janse,Carmelides,RT
5630,GeorgianP1,Feher_Junior,RT
5632,GBOM_GCHE_lv,RebelSocietyNFT,RT
5633,dekentro,SerDer_Daniels,RT
5635,KapmanAyn,blue_eyedKeti,RT
5636,OfHomoSapiens,intermarium24,RT
5637,icaromagnus,Frostilicus_,RT
5637,icaromagnus,elmundoes,RT
5637,icaromagnus,Frostilicus_,RT
5637,icaromagnus,elmundoes,RT
5638,Ewacg,intermarium24,RT
5639,SibaSergio,TallbarFIN,RT
5641,UKRAINEDOGSCAR1,aNdr0iz,RT
5642,Nicolasriveragz,UkrainianNews24,RT
5643,Goblinoid777,UAarmy_animals,RT
5644,apidlusky,intermarium24,RT
5645,Voevoda_BY,oryxspioenkop,RT
5646,Muziek_Valerius,dustyblackfox,RT
5646,Muziek_Valerius,YouTube,RT
5646,Muziek_Valerius,IcicLaw,RT
5646,Muziek_Valerius,dustyblackfox,RT
5646,Muziek_Valerius,YouTube,RT
5646,Muziek_Valerius,IcicLaw,RT
5646,Muziek_Valerius,dustyblackfox,RT
5646,Muziek_Valerius,YouTube,RT
5646,Muziek_Valerius,IcicLaw,RT
5647,ljaynekeen,intermarium24,RT
5648,fgHUPvPcM4TjCbA,UAarmy_animals,RT
5649,kampfhex,SerDer_Daniels,RT
5650,StitzelTeresa,TallbarFIN,RT
5651,Manan48176326,Rebel44CZ,RT
5652,wildmarshphoto,UAarmy_animals,RT
5653,queeniepng,intermarium24,RT
5654,wildmarshphoto,UAarmy_animals,RT
5655,tm8093,UkrainianNews24,RT
5656,ChristopherZuby,UAarmy_animals,RT
5657,JakeSeattleX19,Rebel44CZ,RT
5658,JakeSeattleX19,Rebel44CZ,RT
5659,AnonymePatriot,intermarium24,RT
5660,JakeSeattleX19,Rebel44CZ,RT
5662,sundar_laxkar,News18India,RT
5662,sundar_laxkar,RajLaveena,RT
5662,sundar_laxkar,News18India,RT
5662,sundar_laxkar,RajLaveena,RT
5663,integritas007,intermarium24,RT
5664,tubegrrl,UAarmy_animals,RT
5665,Watt_Ever_008,UkrainianNews24,RT
5666,r__a__u__l,UAarmy_animals,RT
5667,EduardoNievesS3,SororInimicorum,RT
5669,TimoLempiainen,uarealitynow,RT
5670,PartisanJP,Rebel44CZ,RT
5671,PartisanJP,Rebel44CZ,RT
5672,PartisanJP,Rebel44CZ,RT
5673,PartisanJP,Rebel44CZ,RT
5674,Wmadall,rst_like,RT
5675,helene_turp,AdoptionsUk,RT
5676,DGue22,DGue22,RT
5677,BlueCollarBob30,ConservDad76,RT
5679,Chr_Steven_76,UAarmy_animals,RT
5680,BannClaudia,UAarmy_animals,RT
5681,eimmat2,BlogUkraine,RT
5684,sconnors1969,AntiVataUkrop,RT
5685,Ewacg,oryxspioenkop,RT
5686,braedalibby,nojaydenx,RT
5687,SandroTorotadze,intermarium24,RT
5688,Seahawk3934,Feher_Junior,RT
5689,joeslicklive3,VostokZapad12,RT
5690,kuronekococochi,RTrokhymetsrm,RT
5692,misky_ne,Frostilicus_,RT
5693,KarolRynhart,UKikaski,RT
5694,BlindJustitia,JoeDoge6,RT
5696,apidlusky,Feher_Junior,RT
5697,jeff64314143,AdoptionsUk,RT
5698,breezyshade007,UAarmy_animals,RT
5699,Annuieth,blue_eyedKeti,RT
5700,dianesheldon5,MartinPCostello,RT
5700,dianesheldon5,ABridgen,RT
5700,dianesheldon5,ANTlWEF,RT
5700,dianesheldon5,D,RT
5700,dianesheldon5,MartinPCostello,RT
5700,dianesheldon5,ABridgen,RT
5700,dianesheldon5,ANTlWEF,RT
5700,dianesheldon5,D,RT
5700,dianesheldon5,MartinPCostello,RT
5700,dianesheldon5,ABridgen,RT
5700,dianesheldon5,ANTlWEF,RT
5700,dianesheldon5,D,RT
5700,dianesheldon5,MartinPCostello,RT
5700,dianesheldon5,ABridgen,RT
5700,dianesheldon5,ANTlWEF,RT
5700,dianesheldon5,D,RT
5701,trident410,UAarmy_animals,RT
5702,BannClaudia,UAarmy_animals,RT
5703,Dream97On,Mediavenir,RT
5704,RBellitzia,beverley_kyle,RT
5705,HephaestusAngry,ptimanu44600,RT
5706,RajLaveena,News18India,RT
5706,RajLaveena,RajLaveena,RT
5706,RajLaveena,News18India,RT
5706,RajLaveena,RajLaveena,RT
5707,News18India,RajLaveena,Mention
5708,BrotherLeeLuv,uarealitynow,RT
5709,JDP641669,UAarmy_animals,RT
5710,apidlusky,oryxspioenkop,RT
5711,stephanwinter6,99Bluemarlin,RT
5712,RBellitzia,KorsasErik,RT
5713,BrotherLeeLuv,Seth_Mythrax,RT
5714,jairbrenis,Seth_Mythrax,RT
5715,MikoMleczak,Rebel44CZ,RT
5716,MikoMleczak,Rebel44CZ,RT
5717,MARTIN91559117,intermarium24,RT
5718,NNaranont,oryxspioenkop,RT
5719,Seahawk3934,oryxspioenkop,RT
5720,kazooooya,UkraineNewsLive,RT
5721,superGHO,intermarium24,RT
5722,NNaranont,raging545,RT
5723,ClearBlueSee,UkrainianNews24,RT
5724,jl_jlgh,UAarmy_animals,RT
5725,NNaranont,raging545,RT
5726,Granitberget,UkraineNewsLive,RT
5727,ViejAmarga,Viento_Este,RT
5728,CenewsHuangpin,UkrainianNews24,RT
5729,Akire2Janse,Carmelides,RT
5730,GeorgianP1,Feher_Junior,RT
5732,GBOM_GCHE_lv,RebelSocietyNFT,RT
5733,dekentro,SerDer_Daniels,RT
5735,KapmanAyn,blue_eyedKeti,RT
5736,OfHomoSapiens,intermarium24,RT
5737,icaromagnus,Frostilicus_,RT
5737,icaromagnus,elmundoes,RT
5737,icaromagnus,Frostilicus_,RT
5737,icaromagnus,elmundoes,RT
5738,Ewacg,intermarium24,RT
5739,SibaSergio,TallbarFIN,RT
5741,UKRAINEDOGSCAR1,aNdr0iz,RT
5742,Nicolasriveragz,UkrainianNews24,RT
5743,Goblinoid777,UAarmy_animals,RT
5744,apidlusky,intermarium24,RT
5745,Sofhietje,A_Schilperoord,RT
5745,Sofhietje,D66,RT
5745,Sofhietje,A_Schilperoord,RT
5745,Sofhietje,D66,RT
5746,conservative108,KieranH676,RT
5747,VivekanandMaity,The5HbK,RT
5748,BrotherLeeLuv,WhereisRussia,RT
5749,BrotherLeeLuv,ArmedMaidan,RT
5750,LastOutlaw1993,CatsAMBF,RT
5751,luqmanadil262,sherazi_kamil,RT
5752,pradeepgawle,Sadafsayeed,RT
5753,Diegotx3000,andriy_ht,RT
5754,mccann01778,DavidNorthWSWS,RT
5755,By369Surrounded,atlantisliberty,RT
5756,aplusbequalsc,itzmeakashmazz,RT
5757,GhoulPanza,GeorgeSirdar,RT
5758,integritas007,ArmedMaidan,RT
5759,Smiti96332878,VtwinReaper,RT
5761,tejassuthar,Sadafsayeed,RT
5762,swatigar,Sadafsayeed,RT
5763,GhoulPanza,GabeZZOZZ,RT
5764,NizamUl84879653,omerchemma,RT
5765,GhoulPanza,crouchendcom,RT
5767,Ezraleo2,Bodbe6,RT
5768,FunkyNetta,atlantisliberty,RT
5769,solar_extreme,crouchendcom,RT
5770,rams_stan,itzmeakashmazz,RT
5772,debraalv,kk131066,RT
5773,SMI_Karak,sherazi_kamil,RT
5774,Smiti96332878,GabeZZOZZ,RT
5775,TimoLempiainen,uarealitynow,RT
5776,JakobiKirstin,slavaukrainewin,RT
5777,silviocolloca,DeShindig,RT
5778,Crusader4Justi1,sues86453,RT
5779,XAEA129,itzmeakashmazz,RT
5780,XAEA129,MemeJedi71,RT
5781,RenManProd,TAPINTARIN,RT
5782,SaadaanT,usmankllc,RT
5783,chanteuseaux,Simix_Off,RT
5784,NaukatN,GNganjani,RT
5785,cwl2017,bruceoja,RT
5786,XAEA129,GeorgeSirdar,Mention
5787,SaadaanT,GNganjani,RT
5788,Crusader4Justi1,GeorgeSirdar,RT
5789,SaadaanT,crouchendcom,RT
5790,Communi05841895,itzmeakashmazz,RT
5791,kingKalyan333,itzmeakashmazz,RT
5792,andyjak967,atlantisliberty,RT
5793,agnesella2,crouchendcom,RT
5794,NaukatN,GabeZZOZZ,RT
5795,XAEA129,GabeZZOZZ,RT
5796,WSickner,GeorgeSirdar,RT
5797,KanganaQueen111,itzmeakashmazz,RT
5798,Thorne75658284,VtwinReaper,RT
5800,luneplume67,TribunePop2022,RT
5801,RahulSr48474708,itzmeakashmazz,RT
5802,Ravinde64130517,atlantisliberty,RT
5803,Saurav32693011,GabeZZOZZ,RT
5804,Daniel_jimenezc,GNganjani,RT
5805,2824Bear,LawrenceSellin,RT
5806,VoyagerUSN1977,bruceoja,RT
5808,1hogfanwps11,UkrainianNews24,RT
5809,BrotherLeeLuv,DickChibbles556,RT
5810,lon_tales,bloomrichard,RT
5811,shree89om,atlantisliberty,RT
5812,youbic6869,crouchendcom,RT
5813,bg105ec131,atlantisliberty,RT
5815,SherBah46958042,MrFukkew,RT
5816,Saurav32693011,UkrainianNews24,RT
5817,braedalibby,nojaydenx,RT
5818,Saurav32693011,The5HbK,RT
5819,stopcoalexports,abcnews,Mention
5819,stopcoalexports,SteveCannane,Mention
5819,stopcoalexports,seanrubinsztein,Mention
5819,stopcoalexports,MatthewBevan,Mention
5819,stopcoalexports,ThomasOriti,Mention
5819,stopcoalexports,mjrowland68,Mention
5819,stopcoalexports,abcnews,Mention
5819,stopcoalexports,SteveCannane,Mention
5819,stopcoalexports,seanrubinsztein,Mention
5819,stopcoalexports,MatthewBevan,Mention
5819,stopcoalexports,ThomasOriti,Mention
5819,stopcoalexports,mjrowland68,Mention
5819,stopcoalexports,abcnews,Mention
5819,stopcoalexports,SteveCannane,Mention
5819,stopcoalexports,seanrubinsztein,Mention
5819,stopcoalexports,MatthewBevan,Mention
5819,stopcoalexports,ThomasOriti,Mention
5819,stopcoalexports,mjrowland68,Mention
5819,stopcoalexports,abcnews,Mention
5819,stopcoalexports,SteveCannane,Mention
5819,stopcoalexports,seanrubinsztein,Mention
5819,stopcoalexports,MatthewBevan,Mention
5819,stopcoalexports,ThomasOriti,Mention
5819,stopcoalexports,mjrowland68,Mention
5819,stopcoalexports,abcnews,Mention
5819,stopcoalexports,SteveCannane,Mention
5819,stopcoalexports,seanrubinsztein,Mention
5819,stopcoalexports,MatthewBevan,Mention
5819,stopcoalexports,ThomasOriti,Mention
5819,stopcoalexports,mjrowland68,Mention
5819,stopcoalexports,abcnews,Mention
5819,stopcoalexports,SteveCannane,Mention
5819,stopcoalexports,seanrubinsztein,Mention
5819,stopcoalexports,MatthewBevan,Mention
5819,stopcoalexports,ThomasOriti,Mention
5819,stopcoalexports,mjrowland68,Mention
5820,BubblesToBurst,CuauhtmocBlanc7,RT
5820,BubblesToBurst,tedcruz,RT
5820,BubblesToBurst,POTUS,RT
5820,BubblesToBurst,CuauhtmocBlanc7,RT
5820,BubblesToBurst,tedcruz,RT
5820,BubblesToBurst,POTUS,RT
5820,BubblesToBurst,CuauhtmocBlanc7,RT
5820,BubblesToBurst,tedcruz,RT
5820,BubblesToBurst,POTUS,RT
5821,EarthArmy143,The5HbK,RT
5822,dwgibson2000,PeteHegseth,Mention
5822,dwgibson2000,SaraCarterDC,Mention
5822,dwgibson2000,JoeBiden,Mention
5822,dwgibson2000,PeteHegseth,Mention
5822,dwgibson2000,SaraCarterDC,Mention
5822,dwgibson2000,JoeBiden,Mention
5822,dwgibson2000,PeteHegseth,Mention
5822,dwgibson2000,SaraCarterDC,Mention
5822,dwgibson2000,JoeBiden,Mention
5823,tugasmatkul23,tugasmatkul23,RT
5824,BrotherLeeLuv,ArmedMaidan,RT
5827,ThinkTa17346554,omerchemma,RT
5828,secret007au,bruceoja,RT
5830,LoriIllia,crouchendcom,RT
5834,AnnemarieCorne3,TheWizardOfG,RT
5835,Taro312,R3eZnrwy3gm8kG8,RT
5836,ErgaOmn72429636,Skon_man,RT
5837,atulchaudhary,MaxWhitman17,RT
5837,atulchaudhary,POTUS,RT
5837,atulchaudhary,MaxWhitman17,RT
5837,atulchaudhary,POTUS,RT
5838,BlindJustitia,JoeDoge6,RT
5841,alizavedd,crouchendcom,RT
5843,alizavedd,GeorgeSirdar,RT
5844,ManashJMahanta1,Sadafsayeed,RT
5845,Sofhietje,A_Schilperoord,RT
5845,Sofhietje,D66,RT
5845,Sofhietje,A_Schilperoord,RT
5845,Sofhietje,D66,RT
5846,conservative108,KieranH676,RT
5847,VivekanandMaity,The5HbK,RT
5848,BrotherLeeLuv,WhereisRussia,RT
5849,BrotherLeeLuv,ArmedMaidan,RT
5850,LastOutlaw1993,CatsAMBF,RT
5851,luqmanadil262,sherazi_kamil,RT
5852,pradeepgawle,Sadafsayeed,RT
5853,Diegotx3000,andriy_ht,RT
5854,mccann01778,DavidNorthWSWS,RT
5855,By369Surrounded,atlantisliberty,RT
5856,aplusbequalsc,itzmeakashmazz,RT
5857,GhoulPanza,GeorgeSirdar,RT
5858,integritas007,ArmedMaidan,RT
5859,Smiti96332878,VtwinReaper,RT
5861,tejassuthar,Sadafsayeed,RT
5862,swatigar,Sadafsayeed,RT
5863,GhoulPanza,GabeZZOZZ,RT
5864,NizamUl84879653,omerchemma,RT
5865,GhoulPanza,crouchendcom,RT
5867,Ezraleo2,Bodbe6,RT
5868,FunkyNetta,atlantisliberty,RT
5869,solar_extreme,crouchendcom,RT
5870,rams_stan,itzmeakashmazz,RT
5872,debraalv,kk131066,RT
5873,SMI_Karak,sherazi_kamil,RT
5874,Smiti96332878,GabeZZOZZ,RT
5875,TimoLempiainen,uarealitynow,RT
5876,JakobiKirstin,slavaukrainewin,RT
5877,silviocolloca,DeShindig,RT
5878,Crusader4Justi1,sues86453,RT
5879,XAEA129,itzmeakashmazz,RT
5880,XAEA129,MemeJedi71,RT
5881,RenManProd,TAPINTARIN,RT
5882,SaadaanT,usmankllc,RT
5883,chanteuseaux,Simix_Off,RT
5884,NaukatN,GNganjani,RT
5885,cwl2017,bruceoja,RT
5886,XAEA129,GeorgeSirdar,Mention
5887,SaadaanT,GNganjani,RT
5888,Crusader4Justi1,GeorgeSirdar,RT
5889,SaadaanT,crouchendcom,RT
5890,Communi05841895,itzmeakashmazz,RT
5891,kingKalyan333,itzmeakashmazz,RT
5892,andyjak967,atlantisliberty,RT
5893,agnesella2,crouchendcom,RT
5894,NaukatN,GabeZZOZZ,RT
5895,XAEA129,GabeZZOZZ,RT
5896,WSickner,GeorgeSirdar,RT
5897,KanganaQueen111,itzmeakashmazz,RT
5898,Thorne75658284,VtwinReaper,RT
5900,luneplume67,TribunePop2022,RT
5901,RahulSr48474708,itzmeakashmazz,RT
5902,Ravinde64130517,atlantisliberty,RT
5903,Saurav32693011,GabeZZOZZ,RT
5904,Daniel_jimenezc,GNganjani,RT
5905,2824Bear,LawrenceSellin,RT
5906,VoyagerUSN1977,bruceoja,RT
5908,1hogfanwps11,UkrainianNews24,RT
5909,BrotherLeeLuv,DickChibbles556,RT
5910,lon_tales,bloomrichard,RT
5911,shree89om,atlantisliberty,RT
5912,youbic6869,crouchendcom,RT
5913,bg105ec131,atlantisliberty,RT
5915,SherBah46958042,MrFukkew,RT
5916,Saurav32693011,UkrainianNews24,RT
5917,braedalibby,nojaydenx,RT
5918,Saurav32693011,The5HbK,RT
5919,stopcoalexports,abcnews,Mention
5919,stopcoalexports,SteveCannane,Mention
5919,stopcoalexports,seanrubinsztein,Mention
5919,stopcoalexports,MatthewBevan,Mention
5919,stopcoalexports,ThomasOriti,Mention
5919,stopcoalexports,mjrowland68,Mention
5919,stopcoalexports,abcnews,Mention
5919,stopcoalexports,SteveCannane,Mention
5919,stopcoalexports,seanrubinsztein,Mention
5919,stopcoalexports,MatthewBevan,Mention
5919,stopcoalexports,ThomasOriti,Mention
5919,stopcoalexports,mjrowland68,Mention
5919,stopcoalexports,abcnews,Mention
5919,stopcoalexports,SteveCannane,Mention
5919,stopcoalexports,seanrubinsztein,Mention
5919,stopcoalexports,MatthewBevan,Mention
5919,stopcoalexports,ThomasOriti,Mention
5919,stopcoalexports,mjrowland68,Mention
5919,stopcoalexports,abcnews,Mention
5919,stopcoalexports,SteveCannane,Mention
5919,stopcoalexports,seanrubinsztein,Mention
5919,stopcoalexports,MatthewBevan,Mention
5919,stopcoalexports,ThomasOriti,Mention
5919,stopcoalexports,mjrowland68,Mention
5919,stopcoalexports,abcnews,Mention
5919,stopcoalexports,SteveCannane,Mention
5919,stopcoalexports,seanrubinsztein,Mention
5919,stopcoalexports,MatthewBevan,Mention
5919,stopcoalexports,ThomasOriti,Mention
5919,stopcoalexports,mjrowland68,Mention
5919,stopcoalexports,abcnews,Mention
5919,stopcoalexports,SteveCannane,Mention
5919,stopcoalexports,seanrubinsztein,Mention
5919,stopcoalexports,MatthewBevan,Mention
5919,stopcoalexports,ThomasOriti,Mention
5919,stopcoalexports,mjrowland68,Mention
5920,BubblesToBurst,CuauhtmocBlanc7,RT
5920,BubblesToBurst,tedcruz,RT
5920,BubblesToBurst,POTUS,RT
5920,BubblesToBurst,CuauhtmocBlanc7,RT
5920,BubblesToBurst,tedcruz,RT
5920,BubblesToBurst,POTUS,RT
5920,BubblesToBurst,CuauhtmocBlanc7,RT
5920,BubblesToBurst,tedcruz,RT
5920,BubblesToBurst,POTUS,RT
5921,EarthArmy143,The5HbK,RT
5922,dwgibson2000,PeteHegseth,Mention
5922,dwgibson2000,SaraCarterDC,Mention
5922,dwgibson2000,JoeBiden,Mention
5922,dwgibson2000,PeteHegseth,Mention
5922,dwgibson2000,SaraCarterDC,Mention
5922,dwgibson2000,JoeBiden,Mention
5922,dwgibson2000,PeteHegseth,Mention
5922,dwgibson2000,SaraCarterDC,Mention
5922,dwgibson2000,JoeBiden,Mention
5923,tugasmatkul23,tugasmatkul23,RT
5924,BrotherLeeLuv,ArmedMaidan,RT
5927,ThinkTa17346554,omerchemma,RT
5928,secret007au,bruceoja,RT
5930,LoriIllia,crouchendcom,RT
5934,AnnemarieCorne3,TheWizardOfG,RT
5935,Taro312,R3eZnrwy3gm8kG8,RT
5936,ErgaOmn72429636,Skon_man,RT
5937,atulchaudhary,MaxWhitman17,RT
5937,atulchaudhary,POTUS,RT
5937,atulchaudhary,MaxWhitman17,RT
5937,atulchaudhary,POTUS,RT
5938,BlindJustitia,JoeDoge6,RT
5941,alizavedd,crouchendcom,RT
5943,alizavedd,GeorgeSirdar,RT
5944,ManashJMahanta1,Sadafsayeed,RT
5945,Sofhietje,A_Schilperoord,RT
5945,Sofhietje,D66,RT
5945,Sofhietje,A_Schilperoord,RT
5945,Sofhietje,D66,RT
5946,conservative108,KieranH676,RT
5947,VivekanandMaity,The5HbK,RT
5948,BrotherLeeLuv,WhereisRussia,RT
5949,BrotherLeeLuv,ArmedMaidan,RT
5950,LastOutlaw1993,CatsAMBF,RT
5951,luqmanadil262,sherazi_kamil,RT
5952,pradeepgawle,Sadafsayeed,RT
5953,Diegotx3000,andriy_ht,RT
5954,mccann01778,DavidNorthWSWS,RT
5955,By369Surrounded,atlantisliberty,RT
5956,aplusbequalsc,itzmeakashmazz,RT
5957,GhoulPanza,GeorgeSirdar,RT
5958,integritas007,ArmedMaidan,RT
5959,Smiti96332878,VtwinReaper,RT
5961,tejassuthar,Sadafsayeed,RT
5962,swatigar,Sadafsayeed,RT
5963,GhoulPanza,GabeZZOZZ,RT
5964,NizamUl84879653,omerchemma,RT
5965,GhoulPanza,crouchendcom,RT
5967,Ezraleo2,Bodbe6,RT
5968,FunkyNetta,atlantisliberty,RT
5969,solar_extreme,crouchendcom,RT
5970,rams_stan,itzmeakashmazz,RT
5972,debraalv,kk131066,RT
5973,SMI_Karak,sherazi_kamil,RT
5974,Smiti96332878,GabeZZOZZ,RT
5975,TimoLempiainen,uarealitynow,RT
5976,JakobiKirstin,slavaukrainewin,RT
5977,silviocolloca,DeShindig,RT
5978,Crusader4Justi1,sues86453,RT
5979,XAEA129,itzmeakashmazz,RT
5980,XAEA129,MemeJedi71,RT
5981,RenManProd,TAPINTARIN,RT
5982,SaadaanT,usmankllc,RT
5983,chanteuseaux,Simix_Off,RT
5984,NaukatN,GNganjani,RT
5985,cwl2017,bruceoja,RT
5986,XAEA129,GeorgeSirdar,Mention
5987,SaadaanT,GNganjani,RT
5988,Crusader4Justi1,GeorgeSirdar,RT
5989,SaadaanT,crouchendcom,RT
5990,Communi05841895,itzmeakashmazz,RT
5991,kingKalyan333,itzmeakashmazz,RT
5992,andyjak967,atlantisliberty,RT
5993,agnesella2,crouchendcom,RT
5994,NaukatN,GabeZZOZZ,RT
5995,XAEA129,GabeZZOZZ,RT
5996,WSickner,GeorgeSirdar,RT
5997,KanganaQueen111,itzmeakashmazz,RT
5998,Thorne75658284,VtwinReaper,RT
6000,luneplume67,TribunePop2022,RT
6001,RahulSr48474708,itzmeakashmazz,RT
6002,Ravinde64130517,atlantisliberty,RT
6003,Saurav32693011,GabeZZOZZ,RT
6004,Daniel_jimenezc,GNganjani,RT
6005,2824Bear,LawrenceSellin,RT
6006,VoyagerUSN1977,bruceoja,RT
6008,1hogfanwps11,UkrainianNews24,RT
6009,BrotherLeeLuv,DickChibbles556,RT
6010,lon_tales,bloomrichard,RT
6011,shree89om,atlantisliberty,RT
6012,youbic6869,crouchendcom,RT
6013,bg105ec131,atlantisliberty,RT
6015,SherBah46958042,MrFukkew,RT
6016,Saurav32693011,UkrainianNews24,RT
6017,braedalibby,nojaydenx,RT
6018,Saurav32693011,The5HbK,RT
6019,stopcoalexports,abcnews,Mention
6019,stopcoalexports,SteveCannane,Mention
6019,stopcoalexports,seanrubinsztein,Mention
6019,stopcoalexports,MatthewBevan,Mention
6019,stopcoalexports,ThomasOriti,Mention
6019,stopcoalexports,mjrowland68,Mention
6019,stopcoalexports,abcnews,Mention
6019,stopcoalexports,SteveCannane,Mention
6019,stopcoalexports,seanrubinsztein,Mention
6019,stopcoalexports,MatthewBevan,Mention
6019,stopcoalexports,ThomasOriti,Mention
6019,stopcoalexports,mjrowland68,Mention
6019,stopcoalexports,abcnews,Mention
6019,stopcoalexports,SteveCannane,Mention
6019,stopcoalexports,seanrubinsztein,Mention
6019,stopcoalexports,MatthewBevan,Mention
6019,stopcoalexports,ThomasOriti,Mention
6019,stopcoalexports,mjrowland68,Mention
6019,stopcoalexports,abcnews,Mention
6019,stopcoalexports,SteveCannane,Mention
6019,stopcoalexports,seanrubinsztein,Mention
6019,stopcoalexports,MatthewBevan,Mention
6019,stopcoalexports,ThomasOriti,Mention
6019,stopcoalexports,mjrowland68,Mention
6019,stopcoalexports,abcnews,Mention
6019,stopcoalexports,SteveCannane,Mention
6019,stopcoalexports,seanrubinsztein,Mention
6019,stopcoalexports,MatthewBevan,Mention
6019,stopcoalexports,ThomasOriti,Mention
6019,stopcoalexports,mjrowland68,Mention
6019,stopcoalexports,abcnews,Mention
6019,stopcoalexports,SteveCannane,Mention
6019,stopcoalexports,seanrubinsztein,Mention
6019,stopcoalexports,MatthewBevan,Mention
6019,stopcoalexports,ThomasOriti,Mention
6019,stopcoalexports,mjrowland68,Mention
6020,BubblesToBurst,CuauhtmocBlanc7,RT
6020,BubblesToBurst,tedcruz,RT
6020,BubblesToBurst,POTUS,RT
6020,BubblesToBurst,CuauhtmocBlanc7,RT
6020,BubblesToBurst,tedcruz,RT
6020,BubblesToBurst,POTUS,RT
6020,BubblesToBurst,CuauhtmocBlanc7,RT
6020,BubblesToBurst,tedcruz,RT
6020,BubblesToBurst,POTUS,RT
6021,EarthArmy143,The5HbK,RT
6022,dwgibson2000,PeteHegseth,Mention
6022,dwgibson2000,SaraCarterDC,Mention
6022,dwgibson2000,JoeBiden,Mention
6022,dwgibson2000,PeteHegseth,Mention
6022,dwgibson2000,SaraCarterDC,Mention
6022,dwgibson2000,JoeBiden,Mention
6022,dwgibson2000,PeteHegseth,Mention
6022,dwgibson2000,SaraCarterDC,Mention
6022,dwgibson2000,JoeBiden,Mention
6023,tugasmatkul23,tugasmatkul23,RT
6024,BrotherLeeLuv,ArmedMaidan,RT
6027,ThinkTa17346554,omerchemma,RT
6028,secret007au,bruceoja,RT
6030,LoriIllia,crouchendcom,RT
6034,AnnemarieCorne3,TheWizardOfG,RT
6035,Taro312,R3eZnrwy3gm8kG8,RT
